# 0.997425
Q1757191	2	0	It	_prp_	PRP	O	c.	O	O/0.999629	O/0.999629	_COMP_/0.000081	_YES_/0.000291
Q6537	56	7	43	_num_	CD	NUMBER	O	O	O/0.999956	O/0.999956	_COMP_/0.000001	_YES_/0.000043
Q6537	56	8	compared	compare	VBN	O	O	O	O/0.999999	O/0.999999	_COMP_/0.000000	_YES_/0.000001
Q6537	56	9	to	to	TO	O	O	O	O/0.999981	O/0.999981	_COMP_/0.000011	_YES_/0.000008
Q6537	56	10	the	the	DT	O	O	O	O/0.999992	O/0.999992	_COMP_/0.000006	_YES_/0.000002
Q6537	56	11	Italian	italian	JJ	MISC	O	O	O/0.999993	O/0.999993	_COMP_/0.000002	_YES_/0.000005
Q6537	56	12	average	average	NN	O	O	O	O/0.999997	O/0.999997	_COMP_/0.000001	_YES_/0.000002
Q6537	56	13	of	of	IN	O	O	O	O/0.999989	O/0.999989	_COMP_/0.000002	_YES_/0.000008
Q6537	56	14	42	_num_	CD	NUMBER	O	O	O/0.999961	O/0.999961	_COMP_/0.000002	_YES_/0.000038
Q6537	56	15	.	.	.	O	O	O	O/0.999976	O/0.999976	_COMP_/0.000017	_YES_/0.000006

# 0.998289
Q6537	58	0	The	the	DT	O	O	O	O/0.999984	O/0.999984	_COMP_/0.000006	_YES_/0.000010
Q6537	58	1	current	current	JJ	DATE	O	O	O/0.999996	O/0.999996	_COMP_/0.000001	_YES_/0.000003
Q6537	58	2	birth	birth	NN	O	O	O	O/0.999988	O/0.999988	_COMP_/0.000002	_YES_/0.000010
Q6537	58	3	rate	rate	NN	O	O	O	O/0.999985	O/0.999985	_COMP_/0.000003	_YES_/0.000011
Q6537	58	4	of	of	IN	O	O	O	O/0.999994	O/0.999994	_COMP_/0.000002	_YES_/0.000004
Q6537	58	5	Vicenza	_propernoun_	NNP	LOCATION	O	O	O/0.999995	O/0.999995	_COMP_/0.000002	_YES_/0.000003
Q6537	58	6	is	be	VBZ	O	O	O	O/0.999998	O/0.999998	_COMP_/0.000001	_YES_/0.000001
Q6537	58	7	9.16	9.16	CD	NUMBER	birth	O	O/0.999773	O/0.999773	_COMP_/0.000025	_YES_/0.000202
Q6537	58	8	births	birth	NNS	O	O	O	O/0.999996	O/0.999996	_COMP_/0.000001	_YES_/0.000003
Q6537	58	9	per	per	IN	O	O	O	O/0.999983	O/0.999983	_COMP_/0.000006	_YES_/0.000011
Q6537	58	10	1,000	_num_	CD	NUMBER	inhabitant	O	O/0.999396	O/0.999396	_COMP_/0.000024	_YES_/0.000580
Q6537	58	11	inhabitants	inhabitant	NNS	O	O	O	O/0.999996	O/0.999996	_COMP_/0.000001	_YES_/0.000003
Q6537	58	12	compared	compare	VBN	O	O	O	O/0.999983	O/0.999983	_COMP_/0.000013	_YES_/0.000004
Q6537	58	13	to	to	TO	O	O	O	O/0.999972	O/0.999972	_COMP_/0.000017	_YES_/0.000011
Q6537	58	14	the	the	DT	O	O	O	O/0.999996	O/0.999996	_COMP_/0.000002	_YES_/0.000002
Q6537	58	15	Italian	italian	JJ	MISC	O	O	O/0.999993	O/0.999993	_COMP_/0.000002	_YES_/0.000005
Q6537	58	16	average	average	NN	O	O	O	O/0.999997	O/0.999997	_COMP_/0.000001	_YES_/0.000002
Q6537	58	17	of	of	IN	O	O	O	O/0.999985	O/0.999985	_COMP_/0.000006	_YES_/0.000009
Q6537	58	18	9.45	9.45	CD	NUMBER	birth	O	O/0.999315	O/0.999315	_COMP_/0.000080	_YES_/0.000605
Q6537	58	19	births	birth	NNS	O	O	O	O/0.999993	O/0.999993	_COMP_/0.000002	_YES_/0.000005
Q6537	58	20	.	.	.	O	O	O	O/0.999961	O/0.999961	_COMP_/0.000031	_YES_/0.000008

# 0.994060
Q6537	60	0	From	from	IN	O	O	O	O/0.999976	O/0.999976	_COMP_/0.000009	_YES_/0.000015
Q6537	60	1	1876	1876	CD	DATE	O	O	O/0.999993	O/0.999993	_COMP_/0.000002	_YES_/0.000005
Q6537	60	2	to	to	TO	O	O	O	O/0.999978	O/0.999978	_COMP_/0.000003	_YES_/0.000018
Q6537	60	3	1976	1976	CD	DATE	O	O	O/0.999995	O/0.999995	_COMP_/0.000003	_YES_/0.000002
Q6537	60	4	it	_prp_	PRP	O	calculate	O	O/0.999767	O/0.999767	_COMP_/0.000041	_YES_/0.000192
Q6537	60	5	has	have	VBZ	O	O	O	O/0.999998	O/0.999998	_COMP_/0.000001	_YES_/0.000001
Q6537	60	6	been	be	VBN	O	O	O	O/0.999984	O/0.999984	_COMP_/0.000003	_YES_/0.000012
Q6537	60	7	calculated	calculate	VBN	O	O	O	O/0.999984	O/0.999984	_COMP_/0.000003	_YES_/0.000012
Q6537	60	8	that	that	IN	O	O	O	O/0.999995	O/0.999995	_COMP_/0.000001	_YES_/0.000005
Q6537	60	9	over	over	IN	O	O	O	O/0.999965	O/0.999965	_COMP_/0.000023	_YES_/0.000012
Q6537	60	10	1,000,000	_num_	CD	NUMBER	people	O	O/0.995916	O/0.995916	_COMP_/0.000062	_YES_/0.004022
Q6537	60	11	people	people	NNS	O	O	O	O/0.999996	O/0.999996	_COMP_/0.000001	_YES_/0.000003
Q6537	60	12	from	from	IN	O	O	O	O/0.999982	O/0.999982	_COMP_/0.000014	_YES_/0.000004
Q6537	60	13	the	the	DT	O	O	O	O/0.999986	O/0.999986	_COMP_/0.000009	_YES_/0.000005
Q6537	60	14	province	province	NN	O	O	O	O/0.999991	O/0.999991	_COMP_/0.000003	_YES_/0.000006
Q6537	60	15	of	of	IN	O	O	O	O/0.999998	O/0.999998	_COMP_/0.000001	_YES_/0.000001
Q6537	60	16	Vicenza	_propernoun_	NNP	LOCATION	O	O	O/0.999991	O/0.999991	_COMP_/0.000002	_YES_/0.000008
Q6537	60	17	have	have	VBP	O	O	O	O/0.999998	O/0.999998	_COMP_/0.000001	_YES_/0.000001
Q6537	60	18	emigrated	emigrate	VBN	O	O	O	O/0.999997	O/0.999997	_COMP_/0.000001	_YES_/0.000002
Q6537	60	19	,	,	,	O	O	O	O/0.999957	O/0.999957	_COMP_/0.000019	_YES_/0.000024
Q6537	60	20	with	with	IN	O	O	O	O/0.999990	O/0.999990	_COMP_/0.000001	_YES_/0.000009
Q6537	60	21	more	more	JJR	O	O	O	O/0.999990	O/0.999990	_COMP_/0.000002	_YES_/0.000007
Q6537	60	22	than	than	IN	O	O	O	O/0.999991	O/0.999991	_COMP_/0.000005	_YES_/0.000004
Q6537	60	23	3,000,000	_num_	CD	NUMBER	people	O	O/0.998980	O/0.998980	_COMP_/0.000062	_YES_/0.000958
Q6537	60	24	people	people	NNS	O	O	O	O/0.999996	O/0.999996	_COMP_/0.000001	_YES_/0.000003
Q6537	60	25	of	of	IN	O	O	O	O/0.999986	O/0.999986	_COMP_/0.000011	_YES_/0.000003
Q6537	60	26	Vicentino	_propernoun_	NNP	O	O	O	O/0.999992	O/0.999992	_COMP_/0.000006	_YES_/0.000002
Q6537	60	27	descent	descent	NN	O	O	O	O/0.999998	O/0.999998	_COMP_/0.000001	_YES_/0.000001
Q6537	60	28	living	live	VBG	O	O	O	O/0.999997	O/0.999997	_COMP_/0.000001	_YES_/0.000002
Q6537	60	29	around	around	IN	O	O	O	O/0.999991	O/0.999991	_COMP_/0.000002	_YES_/0.000006
Q6537	60	30	the	the	DT	O	O	O	O/0.999997	O/0.999997	_COMP_/0.000001	_YES_/0.000002
Q6537	60	31	world	world	NN	O	O	O	O/0.999992	O/0.999992	_COMP_/0.000003	_YES_/0.000006
Q6537	60	32	-LRB-	-lrb-	-LRB-	O	O	O	O/0.999996	O/0.999996	_COMP_/0.000001	_YES_/0.000003
Q6537	60	33	most	most	RBS	O	O	O	O/0.999990	O/0.999990	_COMP_/0.000002	_YES_/0.000008
Q6537	60	34	common	common	JJ	O	O	O	O/0.999996	O/0.999996	_COMP_/0.000002	_YES_/0.000002
Q6537	60	35	migrational	migrational	JJ	O	O	O	O/0.999993	O/0.999993	_COMP_/0.000002	_YES_/0.000005
Q6537	60	36	currents	current	NNS	O	O	O	O/0.999992	O/0.999992	_COMP_/0.000003	_YES_/0.000005
Q6537	60	37	included	include	VBD	O	O	O	O/0.999992	O/0.999992	_COMP_/0.000003	_YES_/0.000005
Q6537	60	38	Brazil	_propernoun_	NNP	LOCATION	O	O	O/0.999992	O/0.999992	_COMP_/0.000002	_YES_/0.000005
Q6537	60	39	,	,	,	O	O	O	O/0.999993	O/0.999993	_COMP_/0.000004	_YES_/0.000002
Q6537	60	40	the	the	DT	O	O	O	O/0.999996	O/0.999996	_COMP_/0.000001	_YES_/0.000003
Q6537	60	41	United	_propernoun_	NNP	LOCATION	O	O	O/0.999993	O/0.999993	_COMP_/0.000001	_YES_/0.000006
Q6537	60	42	States	States	NNPS	LOCATION	O	O	O/0.999998	O/0.999998	_COMP_/0.000000	_YES_/0.000001
Q6537	60	43	,	,	,	O	O	O	O/0.999972	O/0.999972	_COMP_/0.000009	_YES_/0.000018
Q6537	60	44	Canada	_propernoun_	NNP	LOCATION	O	O	O/0.999996	O/0.999996	_COMP_/0.000001	_YES_/0.000003
Q6537	60	45	,	,	,	O	O	O	O/0.999994	O/0.999994	_COMP_/0.000003	_YES_/0.000003
Q6537	60	46	Australia	_propernoun_	NNP	LOCATION	O	O	O/0.999997	O/0.999997	_COMP_/0.000000	_YES_/0.000003
Q6537	60	47	,	,	,	O	O	O	O/0.999994	O/0.999994	_COMP_/0.000003	_YES_/0.000003
Q6537	60	48	Germany	_propernoun_	NNP	LOCATION	O	O	O/0.999997	O/0.999997	_COMP_/0.000000	_YES_/0.000003
Q6537	60	49	,	,	,	O	O	O	O/0.999994	O/0.999994	_COMP_/0.000003	_YES_/0.000003
Q6537	60	50	France	_propernoun_	NNP	LOCATION	O	O	O/0.999997	O/0.999997	_COMP_/0.000000	_YES_/0.000003
Q6537	60	51	,	,	,	O	O	O	O/0.999994	O/0.999994	_COMP_/0.000003	_YES_/0.000004
Q6537	60	52	Belgium	_propernoun_	NNP	LOCATION	O	O	O/0.999996	O/0.999996	_COMP_/0.000000	_YES_/0.000003
Q6537	60	53	and	and	CC	O	O	O	O/0.999992	O/0.999992	_COMP_/0.000004	_YES_/0.000005
Q6537	60	54	Switzerland	_propernoun_	NNP	LOCATION	O	O	O/0.999995	O/0.999995	_COMP_/0.000001	_YES_/0.000004
Q6537	60	55	-RRB-	-rrb-	-RRB-	O	O	O	O/0.999998	O/0.999998	_COMP_/0.000001	_YES_/0.000002
Q6537	60	56	escaping	escape	VBG	O	O	O	O/0.999998	O/0.999998	_COMP_/0.000001	_YES_/0.000002
Q6537	60	57	the	the	DT	O	O	O	O/0.999998	O/0.999998	_COMP_/0.000001	_YES_/0.000002
Q6537	60	58	devastation	devastation	NN	O	O	O	O/0.999989	O/0.999989	_COMP_/0.000003	_YES_/0.000008
Q6537	60	59	left	leave	VBN	O	O	O	O/0.999995	O/0.999995	_COMP_/0.000002	_YES_/0.000003
Q6537	60	60	by	by	IN	O	O	O	O/0.999986	O/0.999986	_COMP_/0.000003	_YES_/0.000011
Q6537	60	61	poverty	poverty	NN	O	O	O	O/0.999991	O/0.999991	_COMP_/0.000003	_YES_/0.000006
Q6537	60	62	,	,	,	O	O	O	O/0.999968	O/0.999968	_COMP_/0.000019	_YES_/0.000013
Q6537	60	63	war	war	NN	O	O	O	O/0.999993	O/0.999993	_COMP_/0.000003	_YES_/0.000005
Q6537	60	64	and	and	CC	O	O	O	O/0.999974	O/0.999974	_COMP_/0.000014	_YES_/0.000012
Q6537	60	65	sickness	sickness	NN	O	O	O	O/0.999992	O/0.999992	_COMP_/0.000001	_YES_/0.000006
Q6537	60	66	.	.	.	O	O	O	O/0.999940	O/0.999940	_COMP_/0.000047	_YES_/0.000013

# 0.995834
Q6537	61	0	Today	today	NN	DATE	O	O	O/0.999976	O/0.999976	_COMP_/0.000009	_YES_/0.000015
Q6537	61	1	,	,	,	O	O	O	O/0.999987	O/0.999987	_COMP_/0.000007	_YES_/0.000005
Q6537	61	2	almost	almost	RB	O	O	O	O/0.999966	O/0.999966	_COMP_/0.000019	_YES_/0.000015
Q6537	61	3	100,000	_num_	CD	NUMBER	citizen	O	O/0.995993	O/0.995993	_COMP_/0.000044	_YES_/0.003963
Q6537	61	4	Vicenza	_propernoun_	NNP	ORGANIZATION	O	O	O/0.999996	O/0.999996	_COMP_/0.000001	_YES_/0.000003
Q6537	61	5	citizens	citizen	NNS	O	O	O	O/0.999993	O/0.999993	_COMP_/0.000006	_YES_/0.000001
Q6537	61	6	live	live	VBP	O	O	O	O/0.999991	O/0.999991	_COMP_/0.000006	_YES_/0.000003
Q6537	61	7	and	and	CC	O	O	O	O/0.999971	O/0.999971	_COMP_/0.000016	_YES_/0.000013
Q6537	61	8	work	work	VBP	O	O	O	O/0.999994	O/0.999994	_COMP_/0.000002	_YES_/0.000004
Q6537	61	9	abroad	abroad	RB	O	O	O	O/0.999993	O/0.999993	_COMP_/0.000002	_YES_/0.000004
Q6537	61	10	.	.	.	O	O	O	O/0.999951	O/0.999951	_COMP_/0.000038	_YES_/0.000011

# 0.998943
Q6537	63	0	The	the	DT	O	O	O	O/0.999984	O/0.999984	_COMP_/0.000006	_YES_/0.000010
Q6537	63	1	largest	largest	JJS	O	O	O	O/0.999996	O/0.999996	_COMP_/0.000001	_YES_/0.000003
Q6537	63	2	immigrant	immigrant	JJ	O	O	O	O/0.999988	O/0.999988	_COMP_/0.000002	_YES_/0.000010
Q6537	63	3	group	group	NN	O	O	O	O/0.999987	O/0.999987	_COMP_/0.000003	_YES_/0.000010
Q6537	63	4	comes	come	VBZ	O	O	O	O/0.999992	O/0.999992	_COMP_/0.000003	_YES_/0.000005
Q6537	63	5	from	from	IN	O	O	O	O/0.999992	O/0.999992	_COMP_/0.000003	_YES_/0.000005
Q6537	63	6	the	the	DT	O	O	O	O/0.999990	O/0.999990	_COMP_/0.000003	_YES_/0.000007
Q6537	63	7	United	_propernoun_	NNP	LOCATION	O	O	O/0.999992	O/0.999992	_COMP_/0.000002	_YES_/0.000005
Q6537	63	8	States	States	NNPS	LOCATION	O	O	O/0.999999	O/0.999999	_COMP_/0.000000	_YES_/0.000001
Q6537	63	9	-LRB-	-lrb-	-LRB-	O	O	O	O/0.999989	O/0.999989	_COMP_/0.000002	_YES_/0.000009
Q6537	63	10	about	about	IN	O	O	O	O/0.999990	O/0.999990	_COMP_/0.000006	_YES_/0.000005
Q6537	63	11	9,000	_num_	CD	NUMBER	people	O	O/0.999138	O/0.999138	_COMP_/0.000025	_YES_/0.000837
Q6537	63	12	people	people	NNS	O	O	O	O/0.999996	O/0.999996	_COMP_/0.000001	_YES_/0.000003
Q6537	63	13	-RRB-	-rrb-	-RRB-	O	O	O	O/0.999985	O/0.999985	_COMP_/0.000012	_YES_/0.000003
Q6537	63	14	.	.	.	O	O	O	O/0.999917	O/0.999917	_COMP_/0.000078	_YES_/0.000005

# 0.993908
Q6537	68	0	Vicenza	_propernoun_	NNP	ORGANIZATION	O	O	O/0.999984	O/0.999984	_COMP_/0.000006	_YES_/0.000010
Q6537	68	1	is	be	VBZ	O	O	O	O/0.999999	O/0.999999	_COMP_/0.000000	_YES_/0.000001
Q6537	68	2	home	home	NN	O	O	O	O/0.999988	O/0.999988	_COMP_/0.000001	_YES_/0.000011
Q6537	68	3	to	to	TO	O	O	O	O/0.999980	O/0.999980	_COMP_/0.000017	_YES_/0.000003
Q6537	68	4	twenty-three	_num_	CD	NUMBER	building	O	O/0.994002	O/0.994002	_COMP_/0.000040	_YES_/0.005958
Q6537	68	5	buildings	building	NNS	O	O	O	O/0.999996	O/0.999996	_COMP_/0.000001	_YES_/0.000003
Q6537	68	6	designed	design	VBN	O	O	O	O/0.999987	O/0.999987	_COMP_/0.000010	_YES_/0.000002
Q6537	68	7	by	by	IN	O	O	O	O/0.999987	O/0.999987	_COMP_/0.000010	_YES_/0.000003
Q6537	68	8	Palladio	_propernoun_	NNP	PERSON	O	O	O/0.999993	O/0.999993	_COMP_/0.000002	_YES_/0.000004
Q6537	68	9	.	.	.	O	O	O	O/0.999974	O/0.999974	_COMP_/0.000020	_YES_/0.000006

# 0.989555
Q6537	71	0	Vicenza	_propernoun_	NNP	ORGANIZATION	O	O	O/0.999984	O/0.999984	_COMP_/0.000006	_YES_/0.000010
Q6537	71	1	railway	railway	NN	O	O	O	O/0.999999	O/0.999999	_COMP_/0.000000	_YES_/0.000001
Q6537	71	2	station	station	NN	O	O	O	O/0.999985	O/0.999985	_COMP_/0.000002	_YES_/0.000013
Q6537	71	3	,	,	,	O	O	O	O/0.999973	O/0.999973	_COMP_/0.000014	_YES_/0.000013
Q6537	71	4	opened	open	VBN	O	O	O	O/0.999995	O/0.999995	_COMP_/0.000002	_YES_/0.000004
Q6537	71	5	in	in	IN	O	O	O	O/0.999993	O/0.999993	_COMP_/0.000002	_YES_/0.000005
Q6537	71	6	1846	1846	CD	DATE	O	O	O/0.999989	O/0.999989	_COMP_/0.000002	_YES_/0.000009
Q6537	71	7	,	,	,	O	O	O	O/0.999977	O/0.999977	_COMP_/0.000014	_YES_/0.000008
Q6537	71	8	forms	form	VBZ	O	O	O	O/0.999998	O/0.999998	_COMP_/0.000001	_YES_/0.000001
Q6537	71	9	part	part	NN	O	O	O	O/0.999988	O/0.999988	_COMP_/0.000003	_YES_/0.000010
Q6537	71	10	of	of	IN	O	O	O	O/0.999994	O/0.999994	_COMP_/0.000001	_YES_/0.000004
Q6537	71	11	the	the	DT	O	O	O	O/0.999995	O/0.999995	_COMP_/0.000002	_YES_/0.000003
Q6537	71	12	Milan	_propernoun_	NNP	LOCATION	O	O	O/0.999995	O/0.999995	_COMP_/0.000001	_YES_/0.000004
Q6537	71	13	--	--	:	O	O	O	O/0.999999	O/0.999999	_COMP_/0.000000	_YES_/0.000000
Q6537	71	14	Venice	_propernoun_	NNP	LOCATION	O	O	O/0.999993	O/0.999993	_COMP_/0.000001	_YES_/0.000006
Q6537	71	15	railway	railway	NN	O	O	O	O/0.999997	O/0.999997	_COMP_/0.000001	_YES_/0.000002
Q6537	71	16	,	,	,	O	O	O	O/0.999982	O/0.999982	_COMP_/0.000010	_YES_/0.000009
Q6537	71	17	and	and	CC	O	O	O	O/0.999985	O/0.999985	_COMP_/0.000006	_YES_/0.000009
Q6537	71	18	is	be	VBZ	O	O	O	O/0.999994	O/0.999994	_COMP_/0.000001	_YES_/0.000005
Q6537	71	19	also	also	RB	O	O	O	O/0.999994	O/0.999994	_COMP_/0.000001	_YES_/0.000004
Q6537	71	20	a	a	DT	O	O	O	O/0.999997	O/0.999997	_COMP_/0.000001	_YES_/0.000002
Q6537	71	21	junction	junction	NN	O	O	O	O/0.999989	O/0.999989	_COMP_/0.000002	_YES_/0.000009
Q6537	71	22	of	of	IN	O	O	O	O/0.999963	O/0.999963	_COMP_/0.000034	_YES_/0.000003
Q6537	71	23	two	_num_	CD	NUMBER	line	O	O/0.989925	O/0.989925	_COMP_/0.000067	_YES_/0.010008
Q6537	71	24	branch	branch	NN	O	O	O	O/0.999995	O/0.999995	_COMP_/0.000001	_YES_/0.000003
Q6537	71	25	lines	line	NNS	O	O	O	O/0.999990	O/0.999990	_COMP_/0.000008	_YES_/0.000002
Q6537	71	26	,	,	,	O	O	O	O/0.999936	O/0.999936	_COMP_/0.000057	_YES_/0.000007
Q6537	71	27	to	to	TO	O	O	O	O/0.999994	O/0.999994	_COMP_/0.000002	_YES_/0.000004
Q6537	71	28	Schio	_propernoun_	NNP	LOCATION	O	O	O/0.999996	O/0.999996	_COMP_/0.000001	_YES_/0.000003
Q6537	71	29	and	and	CC	O	O	O	O/0.999992	O/0.999992	_COMP_/0.000004	_YES_/0.000004
Q6537	71	30	Treviso	_propernoun_	NNP	LOCATION	O	O	O/0.999998	O/0.999998	_COMP_/0.000001	_YES_/0.000002
Q6537	71	31	,	,	,	O	O	O	O/0.999993	O/0.999993	_COMP_/0.000004	_YES_/0.000003
Q6537	71	32	respectively	respectively	RB	O	O	O	O/0.999997	O/0.999997	_COMP_/0.000001	_YES_/0.000002
Q6537	71	33	.	.	.	O	O	O	O/0.999941	O/0.999941	_COMP_/0.000035	_YES_/0.000024

# 0.999408
Q6537	77	0	Founded	found	VBN	O	O	O	O/0.999976	O/0.999976	_COMP_/0.000009	_YES_/0.000015
Q6537	77	1	in	in	IN	O	O	O	O/0.999997	O/0.999997	_COMP_/0.000001	_YES_/0.000002
Q6537	77	2	2009	2009	CD	DATE	O	O	O/0.999976	O/0.999976	_COMP_/0.000003	_YES_/0.000021
Q6537	77	3	,	,	,	O	O	O	O/0.999979	O/0.999979	_COMP_/0.000013	_YES_/0.000008
Q6537	77	4	the	the	DT	O	O	O	O/0.999998	O/0.999998	_COMP_/0.000001	_YES_/0.000001
Q6537	77	5	Hurricanes	Hurricanes	NNPS	O	O	O	O/0.999991	O/0.999991	_COMP_/0.000002	_YES_/0.000007
Q6537	77	6	have	have	VBP	O	O	O	O/0.999996	O/0.999996	_COMP_/0.000001	_YES_/0.000003
Q6537	77	7	a	a	DT	O	O	O	O/0.999987	O/0.999987	_COMP_/0.000003	_YES_/0.000010
Q6537	77	8	junior	junior	JJ	O	O	O	O/0.999992	O/0.999992	_COMP_/0.000003	_YES_/0.000005
Q6537	77	9	team	team	NN	O	O	O	O/0.999991	O/0.999991	_COMP_/0.000001	_YES_/0.000008
Q6537	77	10	and	and	CC	O	O	O	O/0.999955	O/0.999955	_COMP_/0.000023	_YES_/0.000022
Q6537	77	11	a	a	DT	O	O	O	O/0.999994	O/0.999994	_COMP_/0.000002	_YES_/0.000004
Q6537	77	12	senior	senior	JJ	O	O	O	O/0.999996	O/0.999996	_COMP_/0.000002	_YES_/0.000002
Q6537	77	13	team	team	NN	O	O	O	O/0.999996	O/0.999996	_COMP_/0.000001	_YES_/0.000002
Q6537	77	14	with	with	IN	O	O	O	O/0.999987	O/0.999987	_COMP_/0.000003	_YES_/0.000010
Q6537	77	15	a	a	DT	O	O	O	O/0.999991	O/0.999991	_COMP_/0.000003	_YES_/0.000006
Q6537	77	16	roster	roster	NN	O	O	O	O/0.999997	O/0.999997	_COMP_/0.000002	_YES_/0.000002
Q6537	77	17	of	of	IN	O	O	O	O/0.999993	O/0.999993	_COMP_/0.000004	_YES_/0.000003
Q6537	77	18	35	_num_	CD	NUMBER	O	O	O/0.999844	O/0.999844	_COMP_/0.000003	_YES_/0.000154
Q6537	77	19	+	+	CC	O	O	O	O/0.999997	O/0.999997	_COMP_/0.000001	_YES_/0.000002
Q6537	77	20	athletes	athlete	NNS	O	O	O	O/0.999989	O/0.999989	_COMP_/0.000009	_YES_/0.000002
Q6537	77	21	.	.	.	O	O	O	O/0.999783	O/0.999783	_COMP_/0.000205	_YES_/0.000012

# 0.999638
Q404369	4	0	Formerly	formerly	RB	O	O	O	O/0.999976	O/0.999976	_COMP_/0.000009	_YES_/0.000015
Q404369	4	1	Alburquerque	_propernoun_	NNP	PERSON	O	O	O/0.999997	O/0.999997	_COMP_/0.000001	_YES_/0.000002
Q404369	4	2	had	have	VBD	O	O	O	O/0.999996	O/0.999996	_COMP_/0.000001	_YES_/0.000003
Q404369	4	3	one	_num_	CD	NUMBER	O	O	O/0.999952	O/0.999952	_COMP_/0.000001	_YES_/0.000047
Q404369	4	4	of	of	IN	O	O	O	O/0.999995	O/0.999995	_COMP_/0.000001	_YES_/0.000004
Q404369	4	5	the	the	DT	O	O	O	O/0.999989	O/0.999989	_COMP_/0.000005	_YES_/0.000006
Q404369	4	6	longest	longest	JJS	O	O	O	O/0.999989	O/0.999989	_COMP_/0.000007	_YES_/0.000004
Q404369	4	7	and	and	CC	O	O	O	O/0.999991	O/0.999991	_COMP_/0.000006	_YES_/0.000003
Q404369	4	8	heaviest	heaviest	JJS	O	O	O	O/0.999987	O/0.999987	_COMP_/0.000002	_YES_/0.000011
Q404369	4	9	pythons	python	NNS	O	O	O	O/0.999993	O/0.999993	_COMP_/0.000002	_YES_/0.000004
Q404369	4	10	in	in	IN	O	O	O	O/0.999995	O/0.999995	_COMP_/0.000002	_YES_/0.000003
Q404369	4	11	captivity	captivity	NN	O	O	O	O/0.999989	O/0.999989	_COMP_/0.000003	_YES_/0.000007
Q404369	4	12	,	,	,	O	O	O	O/0.999978	O/0.999978	_COMP_/0.000014	_YES_/0.000008
Q404369	4	13	with	with	IN	O	O	O	O/0.999998	O/0.999998	_COMP_/0.000001	_YES_/0.000001
Q404369	4	14	a	a	DT	O	O	O	O/0.999991	O/0.999991	_COMP_/0.000002	_YES_/0.000007
Q404369	4	15	length	length	NN	O	O	O	O/0.999997	O/0.999997	_COMP_/0.000001	_YES_/0.000002
Q404369	4	16	of	of	IN	O	O	O	O/0.999993	O/0.999993	_COMP_/0.000004	_YES_/0.000003
Q404369	4	17	,	,	,	O	O	O	O/0.999964	O/0.999964	_COMP_/0.000016	_YES_/0.000020
Q404369	4	18	weighing	weigh	VBG	O	O	O	O/0.999995	O/0.999995	_COMP_/0.000001	_YES_/0.000004
Q404369	4	19	and	and	CC	O	O	O	O/0.999987	O/0.999987	_COMP_/0.000007	_YES_/0.000006
Q404369	4	20	with	with	IN	O	O	O	O/0.999992	O/0.999992	_COMP_/0.000001	_YES_/0.000006
Q404369	4	21	a	a	DT	O	O	O	O/0.999992	O/0.999992	_COMP_/0.000003	_YES_/0.000005
Q404369	4	22	girth	girth	NN	O	O	O	O/0.999998	O/0.999998	_COMP_/0.000001	_YES_/0.000001
Q404369	4	23	of	of	IN	O	O	O	O/0.999993	O/0.999993	_COMP_/0.000004	_YES_/0.000003
Q404369	4	24	.	.	.	O	O	O	O/0.999910	O/0.999910	_COMP_/0.000056	_YES_/0.000034

# 0.995236
Q404369	33	0	The	the	DT	O	O	O	O/0.999984	O/0.999984	_COMP_/0.000006	_YES_/0.000010
Q404369	33	1	area	area	NN	O	O	O	O/0.999996	O/0.999996	_COMP_/0.000001	_YES_/0.000003
Q404369	33	2	in	in	IN	O	O	O	O/0.999990	O/0.999990	_COMP_/0.000001	_YES_/0.000009
Q404369	33	3	northeastern	northeastern	JJ	O	O	O	O/0.999992	O/0.999992	_COMP_/0.000002	_YES_/0.000006
Q404369	33	4	and	and	CC	O	O	O	O/0.999967	O/0.999967	_COMP_/0.000019	_YES_/0.000014
Q404369	33	5	southwestern	southwestern	JJ	O	O	O	O/0.999997	O/0.999997	_COMP_/0.000001	_YES_/0.000002
Q404369	33	6	part	part	NN	O	O	O	O/0.999993	O/0.999993	_COMP_/0.000002	_YES_/0.000004
Q404369	33	7	is	be	VBZ	O	O	O	O/0.999995	O/0.999995	_COMP_/0.000002	_YES_/0.000003
Q404369	33	8	characterized	characterize	VBN	O	O	O	O/0.999994	O/0.999994	_COMP_/0.000002	_YES_/0.000004
Q404369	33	9	by	by	IN	O	O	O	O/0.999997	O/0.999997	_COMP_/0.000001	_YES_/0.000002
Q404369	33	10	steep	steep	JJ	O	O	O	O/0.999985	O/0.999985	_COMP_/0.000002	_YES_/0.000012
Q404369	33	11	terrain	terrain	NN	O	O	O	O/0.999990	O/0.999990	_COMP_/0.000003	_YES_/0.000006
Q404369	33	12	-LRB-	-lrb-	-LRB-	O	O	O	O/0.999948	O/0.999948	_COMP_/0.000046	_YES_/0.000006
Q404369	33	13	30	_num_	CD	NUMBER	slope	O	O/0.995602	O/0.995602	_COMP_/0.000061	_YES_/0.004337
Q404369	33	14	--	--	:	O	O	O	O/0.999998	O/0.999998	_COMP_/0.000001	_YES_/0.000001
Q404369	33	15	50	50	CD	PERCENT	O	O	O/0.999985	O/0.999985	_COMP_/0.000012	_YES_/0.000004
Q404369	33	16	%	%	NN	PERCENT	O	O	O/0.999986	O/0.999986	_COMP_/0.000010	_YES_/0.000003
